2
TRAINING,1,3.53554629952,2.9069059501,0.00118197470942
TRAINING,2,3.30804730822,1.51682769046,0.0022422973812
TRAINING,1,2.59668907722,2.46742944459,0.0650485600821
TRAINING,2,1.05548218163,1.30385157473,0.378948391783
TRAINING,2,0.787277274426,1.69806330076,0.518559121109
TRAINING,1,2.06007866591,2.80914100016,0.250896165457
TRAINING,2,3.13911241982,1.43249838272,0.00440169891684
TRAINING,1,2.36195812683,2.30338172897,0.126317199927
TRAINING,1,2.62971030321,3.04519304293,0.0469075775003
TRAINING,2,1.41134290127,1.25839526205,0.307974519869
TRAINING,1,1.48937471498,3.48176764149,0.363714945515
TRAINING,2,3.28597755241,1.44541705985,0.00232538627941
TRAINING,1,1.67502669605,3.61573503467,0.259330800274
TRAINING,1,3.2559978805,3.4891719128,0.00282811424333
TRAINING,1,0.38760760135,2.78236386559,0.537045175556
TRAINING,1,2.9885417091,3.03111535843,0.0129359242424
TRAINING,1,0.952869447164,2.58891191286,0.826042532384
TRAINING,2,0.679026292181,1.68006658952,0.481818964547
TRAINING,1,2.44026330391,2.15782690996,0.0953903947357
TRAINING,1,3.50809717157,3.71681276154,6.9152967531E-4
TRAINING,2,3.00586032153,0.906885462683,0.00478614465733
TRAINING,1,2.27036058333,3.11376386859,0.126292589246
TRAINING,1,2.73117895487,2.67697555778,0.0405561590912
TRAINING,2,1.08781839036,0.471792221576,0.186749583812
TRAINING,2,2.47907928391,1.68431870159,0.0601377980754
TRAINING,1,0.493812242782,2.60791800919,0.638773047315
TRAINING,1,3.51853044886,3.59472022187,7.33412230979E-4
TRAINING,2,2.09695077492,0.653903140775,0.0651468777196
TRAINING,1,0.784097660925,2.99678697339,0.659702585999
TRAINING,2,3.74081366908,0.893992853853,1.44593020798E-4
TRAINING,2,2.77660096372,1.5731163653,0.0206800373327
TRAINING,2,3.63005693814,1.71644721645,5.46099686607E-4
TRAINING,1,3.32273500075,2.45643718919,0.00377634139331
TRAINING,1,3.3626679145,3.80635802842,0.00129509165181
TRAINING,1,2.00161192747,2.46306102687,0.305231602772
TRAINING,1,1.66030968583,2.60967906694,0.533495252738
TRAINING,1,3.80801938079,3.12558731792,2.36500196196E-4
TRAINING,2,3.9956618459,1.58989169549,6.24473671385E-5
TRAINING,2,3.23706075273,0.308071345358,0.00111716781724
TRAINING,1,3.49804946034,2.67765626694,0.00158284062051
TRAINING,2,2.83177227141,1.18970460158,0.0119634135194
TRAINING,1,2.44689589914,3.89858361691,0.0390534290412
TRAINING,1,1.77299557015,3.29168848687,0.301172558957
TRAINING,2,1.62060711314,1.91828331426,0.442244491952
TRAINING,1,1.50278974779,3.97266857767,0.230537878209
TRAINING,2,2.94619068125,1.89795687145,0.0144954993941
TRAINING,2,3.78017175492,0.596609390981,9.11750270046E-5
TRAINING,1,1.09867811399,2.10792445453,0.731545311554
TRAINING,2,2.35480068634,1.89614210496,0.101963186224
TRAINING,1,1.2438523368,2.38958373034,0.777327092276
TRAINING,2,2.48090857082,0.761814627172,0.0264306599129
TRAINING,2,3.81534903126,0.937674586528,9.91962569331E-5
TRAINING,2,2.67813290209,0.798899365632,0.0146167106821
TRAINING,2,1.37975112019,0.930069232082,0.23622922659
TRAINING,2,3.57720303785,1.91243501992,8.44175664902E-4
TRAINING,1,2.24895911637,2.27460079583,0.168017681263
TRAINING,1,0.328425115138,2.69791646667,0.514039393533
TRAINING,1,1.74782202449,2.7408412625,0.454405854969
TRAINING,1,1.90771518913,3.49931633936,0.199531584949
TRAINING,2,2.78134944719,0.631203601877,0.00892275943169
TRAINING,1,0.687535097905,2.19944270684,0.702903302344
TRAINING,2,1.4666179294,0.553097941708,0.161176717063
TRAINING,2,3.20242422926,1.70114684768,0.00425593407766
TRAINING,1,2.12797891468,3.88636022453,0.0897427039896
TRAINING,2,3.58267909065,2.0233517136,8.88530773119E-4
TRAINING,2,2.75503167221,0.492989035201,0.00878962915728
TRAINING,1,1.73900398903,2.76292601851,0.456366714581
TRAINING,2,3.95892420029,2.00089901288,1.08780731861E-4
TRAINING,2,3.97698852958,1.36854924812,5.70951052407E-5
TRAINING,1,2.94538216226,3.39271790417,0.0113773539104
