2
TRAINING,2,2.63579154732,1.1998938599,0.0238215182863
TRAINING,1,3.44258294449,3.84243063582,8.54042029537E-4
TRAINING,2,2.3553577448,0.979006857474,0.045339141074
TRAINING,1,3.29255670995,2.88889485237,0.00386096405982
TRAINING,1,2.89571803684,2.77679190073,0.0215375373117
TRAINING,2,3.25877271255,1.8026334009,0.00360799555134
TRAINING,2,0.634795456236,1.33059689469,0.340851482218
TRAINING,2,3.85425501399,0.442927514699,5.33308435686E-5
TRAINING,2,3.79797391643,1.39393575545,1.64299345204E-4
TRAINING,2,0.965492404383,0.636926882562,0.213830244747
TRAINING,1,1.27305392926,3.33074772037,0.491049526461
TRAINING,2,1.51275081194,0.766361125739,0.182810080158
TRAINING,2,0.527477355427,0.523827922133,0.156680236171
TRAINING,1,3.31696138924,2.60138009894,0.00385201033479
TRAINING,1,3.09738437588,2.62532647106,0.0101088217678
TRAINING,1,0.864842897064,2.2572085226,0.779935810466
TRAINING,1,2.8761883213,3.29221788378,0.0161943758281
TRAINING,1,2.55376119715,2.42496489464,0.0741862592576
TRAINING,2,3.49949749129,0.488894938586,3.6901401828E-4
TRAINING,1,1.98549574426,3.67743715073,0.146394145974
TRAINING,2,1.75436846479,0.704048634005,0.12790828632
TRAINING,1,0.923009285763,3.82336987949,0.336830319944
TRAINING,2,2.12065496114,1.13620279465,0.09308299443
TRAINING,1,1.96387074487,2.69447140413,0.319053054349
TRAINING,1,3.88354604924,3.14608524248,1.51386573725E-4
TRAINING,2,1.37924526162,0.512483165489,0.168155351478
TRAINING,1,1.00489753064,2.57715429456,0.829199970993
TRAINING,2,1.12183342711,1.53734156773,0.463281619765
TRAINING,1,3.46544157789,2.97982246404,0.00160242501513
TRAINING,2,2.868327202,1.07997654235,0.00947659724187
TRAINING,2,2.77174587957,0.40516646221,0.00775231695546
TRAINING,1,2.24905866338,3.22816355679,0.121432422524
TRAINING,1,2.56904562416,3.09118064115,0.0550324123437
TRAINING,2,0.302086408273,1.79189518931,0.361121026043
TRAINING,2,0.661448655428,1.87140111208,0.559016458097
TRAINING,1,0.650360392871,3.58910596651,0.370860313674
TRAINING,1,1.41972291131,3.08522501939,0.543587697183
TRAINING,2,1.81899282691,0.517480180919,0.0996660757618
TRAINING,1,2.19399686616,3.97086327819,0.0714617873806
TRAINING,2,2.4183542279,1.22657046637,0.0474043686884
TRAINING,1,0.375035655705,3.09471749593,0.435520909824
TRAINING,2,2.87508786338,1.36975037975,0.0119959038403
TRAINING,2,3.08376526529,0.579148626719,0.00266060298174
TRAINING,1,0.855107088499,2.48415477559,0.815850038986
TRAINING,1,3.47056816746,2.61420878712,0.00184211726371
TRAINING,1,2.22534393697,2.75801531245,0.175910185385
TRAINING,1,2.94246813035,3.5194610521,0.0102616038775
TRAINING,1,0.70369129005,3.65523384938,0.361381542758
TRAINING,2,1.42607900955,0.982457726626,0.23808098672
TRAINING,1,1.60872539693,3.48201152747,0.318967793566
TRAINING,1,0.438200639076,2.69691358825,0.588757156249
TRAINING,1,0.563250157429,3.98898808199,0.241825612478
TRAINING,1,1.41306925668,3.52448087376,0.374800526503
TRAINING,2,3.4962409264,1.93846333361,0.00129810773619
TRAINING,1,1.70764067725,3.19960741856,0.35873953611
TRAINING,2,3.20188961717,0.302058567164,0.00130021992363
TRAINING,1,1.25319283611,3.97352632868,0.27820443457
TRAINING,1,2.9504076582,3.14323067423,0.0138060547659
TRAINING,1,2.16309981801,3.27320306594,0.143791810035
TRAINING,1,1.13847111876,3.11728580514,0.620482284211
TRAINING,2,3.96557900367,1.55799339156,7.2598462246E-5
TRAINING,1,3.81527213488,3.5292895512,1.59914245521E-4
TRAINING,1,2.6170509908,3.79500757764,0.0254352949987
TRAINING,1,0.546370908985,3.6456911947,0.323971174557
TRAINING,2,3.1936638662,1.7991892905,0.00480757998196
TRAINING,1,1.26052113432,3.55210324237,0.40503366282
TRAINING,2,3.41499815061,1.7062729688,0.00160195029912
TRAINING,2,2.64944217961,1.15750493915,0.0219270152335
TRAINING,2,2.06343264921,2.06217527787,0.231909473123
TRAINING,2,3.13383030983,1.62194881245,0.00534411367673
TRAINING,2,2.75826274777,1.73144875323,0.0253727805689
TRAINING,1,2.67628187041,2.47817971799,0.0501548952205
TRAINING,1,3.79204645142,2.84661788667,3.11763965392E-4
TRAINING,2,0.811338531859,2.01507082153,0.672423506896
TRAINING,2,2.80434530386,1.28633732253,0.0144241002404
TRAINING,2,2.25670377357,0.663846490827,0.0450880993582
TRAINING,2,2.85689579291,1.85031629175,0.0196088014183
TRAINING,2,3.90320132915,1.13605980629,7.1407929111E-5
TRAINING,1,1.29630214841,3.79308944868,0.31891470917
TRAINING,2,2.75098139789,2.18938701847,0.0359513342034
TRAINING,2,3.87162879377,1.28571629046,9.80523791982E-5
TRAINING,2,0.632603284984,0.725999074971,0.200993132862
TRAINING,1,3.66574039011,3.60742903818,3.37960976436E-4
TRAINING,1,3.37134004249,2.61232326009,0.0029793979443
TRAINING,2,0.431074064544,1.82736179331,0.437827181656
TRAINING,2,3.48634950051,2.20204900827,0.0016034049242
TRAINING,2,0.732104692989,1.05963858015,0.284228682058
TRAINING,2,0.998318792401,1.80592523354,0.594620633099
TRAINING,2,2.562161806,0.456894664894,0.0162124792379
TRAINING,1,0.451377257291,3.89204356438,0.235863002198
TRAINING,1,2.39658455311,3.23945483165,0.0814121946497
TRAINING,2,1.75843995067,1.65380225687,0.293611663316
TRAINING,1,1.21212524313,3.12056361764,0.60311697473
TRAINING,2,2.59652360022,0.766209882303,0.0185848902335
TRAINING,1,1.31708789851,3.86040570107,0.296438052556
TRAINING,1,1.3876722473,3.99225588071,0.251094802864
TRAINING,2,1.04745727933,0.586492975043,0.20523469427
TRAINING,1,2.25666407605,3.0611162299,0.136078689151
TRAINING,2,0.312014766483,1.02237672003,0.184114745201
TRAINING,2,1.69555156682,1.41888852518,0.260233406574
TEST,2,-0.2,-0.2,0.0279066853571
TEST,2,-0.2,-0.1,0.0297647938043
TEST,2,-0.2,0.0,0.0318023837157
TEST,2,-0.2,0.1,0.0340413446382
TEST,2,-0.2,0.2,0.0365065883948
TEST,2,-0.2,0.3,0.0392264501129
TEST,2,-0.2,0.4,0.0422331120645
TEST,2,-0.2,0.5,0.0455630305158
TEST,2,-0.2,0.6,0.0492573302873
TEST,2,-0.2,0.7,0.0533621078113
TEST,2,-0.2,0.8,0.057928547355
TEST,2,-0.2,0.9,0.0630127017772
TEST,2,-0.2,1.0,0.0686747126615
TEST,2,-0.2,1.1,0.0749771388235
TEST,2,-0.2,1.2,0.0819819234194
TEST,2,-0.2,1.3,0.0897453631372
TEST,2,-0.2,1.4,0.0983102733121
TEST,2,-0.2,1.5,0.107694435765
TEST,2,-0.2,1.6,0.117874506807
TEST,2,-0.2,1.7,0.12876508624
TEST,2,-0.2,1.8,0.140193940049
TEST,2,-0.2,1.9,0.151876768386
TEST,2,-0.2,2.0,0.163398454264
TEST,1,-0.2,2.1,0.174211587266
TEST,1,-0.2,2.2,0.183664929211
TEST,1,-0.2,2.3,0.191070773131
TEST,1,-0.2,2.4,0.195808065027
TEST,1,-0.2,2.5,0.197439798902
TEST,1,-0.2,2.6,0.195808065027
TEST,1,-0.2,2.7,0.191070773131
TEST,1,-0.2,2.8,0.183664929211
TEST,1,-0.2,2.9,0.174211587266
TEST,1,-0.2,3.0,0.163398454264
TEST,1,-0.2,3.1,0.151876768386
TEST,1,-0.2,3.2,0.140193940049
TEST,1,-0.2,3.3,0.12876508624
TEST,1,-0.2,3.4,0.117874506807
TEST,1,-0.2,3.5,0.107694435765
TEST,1,-0.2,3.6,0.0983102733121
TEST,1,-0.2,3.7,0.0897453631372
TEST,1,-0.2,3.8,0.0819819234194
TEST,1,-0.2,3.9,0.0749771388235
TEST,1,-0.2,4.0,0.0686747126615
TEST,1,-0.2,4.1,0.0630127017772
TEST,1,-0.2,4.2,0.057928547355
TEST,2,-0.1,-0.2,0.0351233544676
TEST,2,-0.1,-0.1,0.0374619697776
TEST,2,-0.1,0.0,0.0400264804604
TEST,2,-0.1,0.1,0.0428444366997
TEST,2,-0.1,0.2,0.0459471925162
TEST,2,-0.1,0.3,0.0493704105016
TEST,2,-0.1,0.4,0.0531545952638
TEST,2,-0.1,0.5,0.0573456306596
TEST,2,-0.1,0.6,0.0619952763887
TEST,2,-0.1,0.7,0.0671615494211
TEST,2,-0.1,0.8,0.0729088702763
TEST,2,-0.1,0.9,0.0793077870824
TEST,2,-0.1,1.0,0.0864339940376
TEST,2,-0.1,1.1,0.0943662276677
TEST,2,-0.1,1.2,0.10318244963
TEST,2,-0.1,1.3,0.112953514936
TEST,2,-0.1,1.4,0.123733310967
TEST,2,-0.1,1.5,0.135544217923
TEST,2,-0.1,1.6,0.148356855438
TEST,2,-0.1,1.7,0.162063738821
